step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad
1544,11.67,-15.3582,21.3157,0.3736,-0.0361,0.4753,-0.0175,0.163,0.193,0.259,-15.551,21.3178,0.2,-0.017,0.4107,0.0,-0.25,0.3865,-0.4806,0.6655,0.4884,1,1,2,0.974,0.561,0.439,0,0,0.0,2,DESCENT_PHASE,-0.0191,0.0646
1545,11.677,-15.3588,21.3251,0.3732,-0.0257,0.4701,-0.0176,0.163,0.193,0.259,-15.5513,21.3259,0.2,-0.0168,0.404,0.0,-0.2538,0.3774,-0.4804,0.6615,0.5225,1,1,2,0.974,0.563,0.437,0,0,0.0,2,DESCENT_PHASE,-0.0089,0.0662
1546,11.684,-15.3591,21.3344,0.3728,-0.0168,0.4639,-0.0177,0.162,0.193,0.259,-15.5516,21.3338,0.2,-0.0165,0.3969,0.0,-0.2571,0.3683,-0.4802,0.6575,0.4922,1,1,2,0.974,0.564,0.436,0,0,0.0,2,DESCENT_PHASE,-0.0003,0.067
1547,11.691,-15.3592,21.3436,0.3725,-0.0067,0.4591,-0.0181,0.162,0.193,0.259,-15.552,21.3416,0.2,-0.0162,0.3901,0.0,-0.2611,0.359,-0.4795,0.6534,0.511,1,1,2,0.974,0.568,0.432,0,0,0.0,2,DESCENT_PHASE,0.0095,0.069
1548,11.699,-15.3592,21.3527,0.3721,0.0021,0.4534,-0.0182,0.162,0.193,0.259,-15.5523,21.3493,0.2,-0.0159,0.3831,0.0,-0.2648,0.3496,-0.4794,0.6498,0.4793,1,1,2,0.974,0.558,0.442,0,0,0.0,2,DESCENT_PHASE,0.0181,0.0703
1549,11.706,-15.359,21.3616,0.3718,0.01,0.448,-0.0179,0.161,0.194,0.259,-15.5526,21.3568,0.2,-0.0156,0.3762,0.0,-0.2682,0.3404,-0.4798,0.6465,0.516,1,1,2,0.974,0.561,0.439,0,0,0.0,2,DESCENT_PHASE,0.0255,0.0718
1550,11.713,-15.3587,21.3704,0.3714,0.0158,0.4405,-0.0178,0.161,0.194,0.259,-15.5529,21.3642,0.2,-0.0154,0.3692,0.0,-0.2711,0.3317,-0.48,0.6434,0.4861,1,1,2,0.974,0.561,0.439,0,0,0.0,2,DESCENT_PHASE,0.0311,0.0714
1551,11.721,-15.3582,21.3791,0.371,0.0223,0.4335,-0.0178,0.161,0.195,0.259,-15.5532,21.3714,0.2,-0.015,0.3622,0.0,-0.2742,0.323,-0.4801,0.6403,0.5222,1,1,2,0.974,0.56,0.44,0,0,0.0,2,DESCENT_PHASE,0.0373,0.0713
1552,11.728,-15.3577,21.3876,0.3707,0.027,0.4247,-0.0177,0.16,0.196,0.26,-15.5535,21.3785,0.2,-0.0148,0.3552,0.0,-0.2769,0.3151,-0.4802,0.6376,0.4923,1,1,2,0.974,0.57,0.43,0,0,0.0,2,DESCENT_PHASE,0.0418,0.0695
1553,11.735,-15.357,21.3959,0.3703,0.032,0.4167,-0.0176,0.16,0.197,0.26,-15.5538,21.3855,0.2,-0.0144,0.3482,0.0,-0.2796,0.3067,-0.4804,0.6349,0.5289,1,1,2,0.974,0.575,0.425,0,0,0.0,2,DESCENT_PHASE,0.0465,0.0685
1554,11.742,-15.3563,21.4041,0.37,0.0349,0.4072,-0.0175,0.159,0.198,0.261,-15.5541,21.3923,0.2,-0.0142,0.341,0.0,-0.2816,0.2989,-0.4805,0.6321,0.4991,1,1,2,0.974,0.571,0.429,0,0,0.0,2,DESCENT_PHASE,0.049,0.0661
1555,11.749,-15.3556,21.412,0.3696,0.0382,0.3988,-0.0174,0.159,0.199,0.262,-15.5544,21.399,0.2,-0.0139,0.3341,0.0,-0.2839,0.291,-0.4807,0.6296,0.5355,1,1,2,0.974,0.578,0.422,0,0,0.0,2,DESCENT_PHASE,0.0521,0.0647
1556,11.756,-15.3548,21.4198,0.3693,0.0397,0.3892,-0.0174,0.159,0.2,0.262,-15.5546,21.4055,0.2,-0.0136,0.3269,0.0,-0.2854,0.2833,-0.4807,0.6267,0.5057,1,1,2,0.974,0.575,0.425,0,0,0.0,2,DESCENT_PHASE,0.0533,0.0623
1557,11.763,-15.354,21.4275,0.3689,0.0418,0.3811,-0.0173,0.158,0.202,0.263,-15.5549,21.4119,0.2,-0.0133,0.3198,0.0,-0.2873,0.275,-0.4808,0.624,0.5416,1,1,2,0.974,0.582,0.418,0,0,0.0,2,DESCENT_PHASE,0.0552,0.0614
1558,11.77,-15.3531,21.4349,0.3686,0.0424,0.3722,-0.0173,0.158,0.203,0.264,-15.5552,21.4182,0.2,-0.013,0.3127,0.0,-0.2884,0.2672,-0.4809,0.6212,0.5118,1,1,2,0.974,0.58,0.42,0,0,0.0,2,DESCENT_PHASE,0.0554,0.0595
1559,11.777,-15.3522,21.4422,0.3683,0.0434,0.365,-0.0173,0.158,0.204,0.264,-15.5554,21.4243,0.2,-0.0127,0.3056,0.0,-0.2898,0.2586,-0.481,0.6182,0.5352,1,1,2,0.974,0.585,0.415,0,0,0.0,2,DESCENT_PHASE,0.0561,0.0595
1560,11.784,-15.3514,21.4493,0.3679,0.0425,0.3573,-0.0172,0.157,0.205,0.265,-15.5557,21.4303,0.2,-0.0124,0.2984,0.0,-0.2904,0.2502,-0.4811,0.6152,0.5057,1,1,2,0.974,0.58,0.42,0,0,0.0,2,DESCENT_PHASE,0.0549,0.0589
1561,11.791,-15.3505,21.4564,0.3676,0.0423,0.3507,-0.017,0.157,0.206,0.266,-15.5559,21.4361,0.2,-0.0121,0.2912,0.0,-0.2913,0.2412,-0.4814,0.6122,0.542,1,1,2,0.974,0.586,0.414,0,0,0.0,2,DESCENT_PHASE,0.0544,0.0595
1562,11.8,-15.3497,21.4632,0.3672,0.0404,0.3427,-0.017,0.157,0.208,0.267,-15.5561,21.4418,0.2,-0.0118,0.284,0.0,-0.2913,0.233,-0.4814,0.609,0.5126,1,1,2,0.974,0.583,0.417,0,0,0.0,2,DESCENT_PHASE,0.0521,0.0587
1563,11.807,-15.3489,21.4699,0.3669,0.0393,0.3362,-0.0169,0.156,0.209,0.267,-15.5564,21.4473,0.2,-0.0115,0.2769,0.0,-0.2917,0.2241,-0.4816,0.606,0.5488,1,1,2,0.974,0.588,0.412,0,0,0.0,2,DESCENT_PHASE,0.0508,0.0593
1564,11.814,-15.3482,21.4765,0.3666,0.0369,0.3287,-0.0169,0.156,0.21,0.268,-15.5566,21.4527,0.2,-0.0112,0.2696,0.0,-0.2915,0.2155,-0.4815,0.6027,0.5196,1,1,2,0.974,0.587,0.413,0,0,0.0,2,DESCENT_PHASE,0.0481,0.0591
1565,11.821,-15.3475,21.483,0.3662,0.0355,0.323,-0.0177,0.156,0.211,0.268,-15.5568,21.4579,0.2,-0.0109,0.2624,0.0,-0.2917,0.2061,-0.4802,0.5985,0.5305,1,1,2,0.974,0.588,0.412,0,0,0.0,2,DESCENT_PHASE,0.0465,0.0607
1566,11.828,-15.3468,21.4893,0.3659,0.033,0.3167,-0.0174,0.155,0.212,0.269,-15.557,21.463,0.2,-0.0106,0.2551,0.0,-0.2913,0.1969,-0.4808,0.5956,0.4974,1,1,2,0.974,0.582,0.418,0,0,0.0,2,DESCENT_PHASE,0.0436,0.0616
1567,11.836,-15.3462,21.4955,0.3655,0.0315,0.3106,-0.0171,0.155,0.213,0.27,-15.5572,21.468,0.2,-0.0103,0.2478,0.0,-0.2913,0.1875,-0.4812,0.5929,0.5309,1,1,2,0.974,0.583,0.417,0,0,0.0,2,DESCENT_PHASE,0.0418,0.0629
1568,11.843,-15.3456,21.5016,0.3652,0.0289,0.3025,-0.0174,0.155,0.214,0.27,-15.5574,21.4728,0.2,-0.01,0.2406,0.0,-0.2907,0.1792,-0.4807,0.5897,0.498,1,1,2,0.974,0.577,0.423,0,0,0.0,2,DESCENT_PHASE,0.0388,0.0619
1569,11.851,-15.3451,21.5075,0.3648,0.0275,0.295,-0.0172,0.154,0.215,0.271,-15.5576,21.4775,0.2,-0.0097,0.2332,0.0,-0.2906,0.1702,-0.4811,0.5873,0.5335,1,1,2,0.974,0.581,0.419,0,0,0.0,2,DESCENT_PHASE,0.0372,0.0618
1570,11.858,-15.3446,21.5132,0.3645,0.0252,0.2857,-0.0171,0.154,0.215,0.271,-15.5578,21.482,0.2,-0.0094,0.226,0.0,-0.2901,0.1625,-0.4811,0.5849,0.501,1,1,2,0.974,0.575,0.425,0,0,0.0,2,DESCENT_PHASE,0.0346,0.0597
1571,11.865,-15.3441,21.5187,0.3641,0.0243,0.2775,-0.0172,0.154,0.216,0.272,-15.558,21.4864,0.2,-0.0091,0.2186,0.0,-0.2902,0.1539,-0.4811,0.5826,0.5356,1,1,2,0.974,0.58,0.42,0,0,0.0,2,DESCENT_PHASE,0.0335,0.0589
1572,11.872,-15.3436,21.5241,0.3638,0.0228,0.2677,-0.0172,0.153,0.217,0.272,-15.5582,21.4906,0.2,-0.0088,0.2113,0.0,-0.2899,0.1463,-0.4811,0.5804,0.5025,1,1,2,0.974,0.576,0.424,0,0,0.0,2,DESCENT_PHASE,0.0316,0.0564
1573,11.879,-15.3432,21.5293,0.3635,0.0222,0.2593,-0.0171,0.153,0.218,0.272,-15.5583,21.4947,0.2,-0.0084,0.204,0.0,-0.2899,0.138,-0.4812,0.5785,0.539,1,1,2,0.974,0.582,0.418,0,0,0.0,2,DESCENT_PHASE,0.0306,0.0553
1574,11.886,-15.3428,21.5343,0.3631,0.0202,0.2496,-0.0172,0.153,0.219,0.273,-15.5585,21.4986,0.2,-0.0082,0.1966,0.0,-0.2895,0.1302,-0.4811,0.5764,0.5058,1,1,2,0.974,0.58,0.42,0,0,0.0,2,DESCENT_PHASE,0.0285,0.053
1575,11.893,-15.3424,21.5391,0.3628,0.0194,0.2415,-0.0171,0.152,0.219,0.273,-15.5586,21.5024,0.2,-0.0079,0.1893,0.0,-0.2894,0.122,-0.4811,0.5746,0.5426,1,1,2,0.975,0.587,0.413,0,0,0.0,2,DESCENT_PHASE,0.0273,0.0522
1576,11.9,-15.342,21.5437,0.3624,0.0175,0.2325,-0.0172,0.152,0.22,0.273,-15.5588,21.506,0.2,-0.0075,0.1819,0.0,-0.2888,0.1139,-0.4811,0.5725,0.5091,1,1,2,0.975,0.587,0.413,0,0,0.0,2,DESCENT_PHASE,0.0251,0.0506
1577,11.907,-15.3417,21.5483,0.3613,0.0171,0.2268,-0.054,0.151,0.221,0.273,-15.5589,21.5095,0.2,-0.0072,0.1745,0.0,-0.2888,0.1046,-0.4185,0.5191,0.5005,1,1,2,0.974,0.585,0.415,0,0,0.0,2,DESCENT_PHASE,0.0243,0.0523
1578,11.914,-15.3414,21.5527,0.3598,0.0158,0.2202,-0.0767,0.149,0.221,0.273,-15.5591,21.5129,0.2,-0.007,0.1671,0.0,-0.2884,0.0955,-0.38,0.4865,0.5309,1,1,2,0.975,0.591,0.409,0,0,0.0,2,DESCENT_PHASE,0.0228,0.0531
1579,11.921,-15.3412,21.5569,0.358,0.0117,0.2119,-0.0905,0.147,0.222,0.272,-15.5592,21.516,0.2,-0.0066,0.1597,0.0,-0.2867,0.0873,-0.3565,0.4657,0.5057,1,1,2,0.975,0.588,0.412,0,0,0.0,2,DESCENT_PHASE,0.0183,0.0522
1580,11.928,-15.3411,21.561,0.356,0.003,0.2042,-0.0993,0.146,0.222,0.272,-15.5593,21.5191,0.2,-0.0063,0.1523,0.0,-0.2829,0.0786,-0.3415,0.4504,0.5387,1,1,2,0.975,0.591,0.409,0,0,0.0,2,DESCENT_PHASE,0.0093,0.0519
1581,11.934,-15.3412,21.5649,0.3539,-0.0078,0.1949,-0.1048,0.143,0.222,0.27,-15.5595,21.522,0.2,-0.0061,0.1449,0.0,-0.2781,0.0707,-0.3321,0.4389,0.5135,1,1,2,0.975,0.588,0.412,0,0,0.0,2,DESCENT_PHASE,-0.0017,0.05
1582,11.942,-15.3417,21.5686,0.3517,-0.0211,0.1864,-0.1085,0.141,0.222,0.269,-15.5596,21.5247,0.2,-0.0057,0.1374,0.0,-0.2718,0.0625,-0.3258,0.4289,0.542,1,1,2,0.975,0.589,0.411,0,0,0.0,2,DESCENT_PHASE,-0.0154,0.0489
1583,11.949,-15.3424,21.5722,0.3495,-0.0342,0.1764,-0.111,0.139,0.222,0.268,-15.5597,21.5273,0.2,-0.0054,0.13,0.0,-0.2653,0.0549,-0.3217,0.4206,0.5164,1,1,2,0.975,0.584,0.416,0,0,0.0,2,DESCENT_PHASE,-0.0287,0.0464
1584,11.956,-15.3433,21.5755,0.3473,-0.0496,0.167,-0.1128,0.137,0.221,0.266,-15.5598,21.5298,0.2,-0.0051,0.1226,0.0,-0.2573,0.0473,-0.3185,0.4122,0.5448,1,1,2,0.975,0.586,0.414,0,0,0.0,2,DESCENT_PHASE,-0.0445,0.0444
1585,11.963,-15.3446,21.5786,0.345,-0.0645,0.1559,-0.1143,0.134,0.22,0.264,-15.5599,21.5321,0.2,-0.0048,0.1151,0.0,-0.2494,0.0402,-0.3159,0.4045,0.5296,1,1,2,0.975,0.582,0.418,0,0,0.0,2,DESCENT_PHASE,-0.0597,0.0408
1586,11.97,-15.3463,21.5815,0.3427,-0.0814,0.1451,-0.1163,0.132,0.219,0.261,-15.56,21.5342,0.2,-0.0045,0.1077,0.0,-0.2401,0.0332,-0.3126,0.3955,0.5594,1,1,2,0.975,0.588,0.412,0,0,0.0,2,DESCENT_PHASE,-0.0769,0.0374
1587,11.976,-15.3483,21.5841,0.341,-0.1006,0.131,-0.0826,0.131,0.217,0.259,-15.5601,21.5363,0.2,-0.0041,0.1002,0.0,-0.2293,0.0277,-0.3699,0.436,0.5252,1,1,2,0.975,0.584,0.416,0,0,0.0,2,DESCENT_PHASE,-0.0964,0.0308
1588,11.983,-15.3507,21.5865,0.3398,-0.1189,0.119,-0.0611,0.129,0.215,0.256,-15.5601,21.5381,0.2,-0.0039,0.0928,0.0,-0.2184,0.0215,-0.4065,0.462,0.5581,1,1,2,0.976,0.587,0.413,0,0,0.0,2,DESCENT_PHASE,-0.115,0.0262
1589,11.99,-15.3533,21.5886,0.3388,-0.1334,0.1059,-0.0467,0.128,0.213,0.254,-15.5602,21.5398,0.2,-0.0035,0.0853,0.0,-0.2087,0.0157,-0.4308,0.479,0.5231,1,1,2,0.976,0.583,0.417,0,0,0.0,2,DESCENT_PHASE,-0.1299,0.0207
1590,11.997,-15.3562,21.5905,0.3381,-0.142,0.095,-0.037,0.128,0.21,0.251,-15.5603,21.5414,0.2,-0.0032,0.0778,0.0,-0.2012,0.0093,-0.4474,0.4906,0.5572,1,1,2,0.976,0.587,0.413,0,0,0.0,2,DESCENT_PHASE,-0.1388,0.0172
1591,12.004,-15.3591,21.5922,0.3375,-0.1472,0.0835,-0.0308,0.127,0.207,0.249,-15.5603,21.5428,0.2,-0.0029,0.0704,0.0,-0.1949,0.0032,-0.458,0.4977,0.5221,1,1,2,0.976,0.582,0.418,0,0,0.0,2,DESCENT_PHASE,-0.1443,0.0131
1592,12.011,-15.362,21.5937,0.337,-0.1471,0.0743,-0.0259,0.126,0.204,0.246,-15.5604,21.544,0.2,-0.0026,0.0628,0.0,-0.1908,-0.004,-0.4662,0.5038,0.5532,1,1,2,0.976,0.578,0.422,0,0,0.0,2,DESCENT_PHASE,-0.1445,0.0115
1593,12.019,-15.3649,21.595,0.3365,-0.1439,0.0647,-0.0227,0.126,0.202,0.244,-15.5604,21.5451,0.2,-0.0023,0.0554,0.0,-0.1881,-0.0107,-0.4717,0.508,0.5226,1,1,2,0.976,0.574,0.426,0,0,0.0,2,DESCENT_PHASE,-0.1416,0.0093
1594,12.026,-15.3677,21.5961,0.3361,-0.1388,0.0568,-0.0203,0.126,0.199,0.241,-15.5605,21.5461,0.2,-0.002,0.0479,0.0,-0.1863,-0.0183,-0.4758,0.5113,0.5501,1,1,2,0.976,0.576,0.424,0,0,0.0,2,DESCENT_PHASE,-0.1368,0.0089
1595,12.033,-15.3703,21.5971,0.3357,-0.1306,0.0484,-0.0188,0.125,0.197,0.239,-15.5605,21.5469,0.2,-0.0017,0.0404,0.0,-0.186,-0.0256,-0.4783,0.5138,0.5203,1,1,2,0.976,0.576,0.424,0,0,0.0,2,DESCENT_PHASE,-0.1289,0.0079
1596,12.04,-15.3728,21.5979,0.3354,-0.1218,0.0412,-0.0178,0.125,0.194,0.237,-15.5605,21.5476,0.2,-0.0014,0.0329,0.0,-0.1861,-0.0335,-0.48,0.5159,0.5481,1,1,2,0.976,0.576,0.424,0,0,0.0,2,DESCENT_PHASE,-0.1204,0.0083
1597,12.047,-15.3749,21.5986,0.335,-0.1097,0.0333,-0.018,0.125,0.192,0.235,-15.5605,21.5481,0.2,-0.001,0.0254,0.0,-0.1879,-0.041,-0.4797,0.5169,0.5335,1,1,2,0.976,0.581,0.419,0,0,0.0,2,DESCENT_PHASE,-0.1086,0.0079
1598,12.054,-15.3769,21.5991,0.3347,-0.0968,0.0263,-0.0178,0.124,0.191,0.233,-15.5606,21.5484,0.2,-0.0007,0.0179,0.0,-0.1904,-0.0489,-0.48,0.5187,0.5711,1,1,2,0.976,0.584,0.416,0,0,0.0,2,DESCENT_PHASE,-0.0961,0.0084
1599,12.061,-15.3785,21.5995,0.3343,-0.0835,0.0194,-0.0176,0.124,0.189,0.232,-15.5606,21.5486,0.2,-0.0004,0.0104,0.0,-0.1934,-0.0569,-0.4803,0.5209,0.5358,1,1,2,0.976,0.586,0.414,0,0,0.0,2,DESCENT_PHASE,-0.0831,0.009
1600,12.068,-15.3799,21.5998,0.334,-0.0693,0.0151,-0.0178,0.123,0.188,0.231,-15.5606,21.5487,0.2,-0.0001,0.003,0.0,-0.1971,-0.0659,-0.4801,0.5232,0.5636,1,1,2,0.976,0.583,0.417,0,0,0.0,2,DESCENT_PHASE,-0.0692,0.0121
1601,12.075,-15.3811,21.6,0.3336,-0.0562,0.0108,-0.0178,0.123,0.187,0.23,-15.5606,21.5486,0.2,0.0002,-0.0046,0.0,-0.2007,-0.0752,-0.4801,0.5257,0.5285,1,1,2,0.976,0.58,0.42,0,0,0.0,2,DESCENT_PHASE,-0.0564,0.0154
1602,12.082,-15.3819,21.6002,0.3332,-0.0419,0.0084,-0.0181,0.123,0.186,0.229,-15.5606,21.5484,0.2,0.0005,-0.012,0.0,-0.2051,-0.0853,-0.4795,0.5284,0.5662,1,1,2,0.976,0.589,0.411,0,0,0.0,2,DESCENT_PHASE,-0.0424,0.0204
1603,12.089,-15.3825,21.6003,0.3329,-0.0283,0.0052,-0.0183,0.122,0.186,0.228,-15.5605,21.548,0.2,0.0008,-0.0196,0.0,-0.2097,-0.0954,-0.4792,0.5317,0.5312,1,1,2,0.976,0.583,0.417,0,0,0.0,2,DESCENT_PHASE,-0.0291,0.0248
1604,12.096,-15.3828,21.6003,0.3325,-0.015,0.0037,-0.0184,0.122,0.185,0.228,-15.5605,21.5474,0.2,0.0011,-0.027,0.0,-0.2144,-0.1059,-0.479,0.5354,0.5662,1,1,2,0.976,0.589,0.411,0,0,0.0,2,DESCENT_PHASE,-0.0161,0.0307
1605,12.103,-15.3828,21.6004,0.3321,-0.0041,0.0015,-0.0184,0.122,0.186,0.228,-15.5605,21.5467,0.2,0.0014,-0.0346,0.0,-0.2183,-0.1167,-0.479,0.5392,0.5319,1,1,2,0.976,0.587,0.413,0,0,0.0,2,DESCENT_PHASE,-0.0055,0.0361
1606,12.11,-15.3827,21.6004,0.3318,0.0068,0.0008,-0.0185,0.121,0.186,0.228,-15.5605,21.5459,0.2,0.0018,-0.042,0.0,-0.2225,-0.1279,-0.4789,0.5433,0.5665,1,1,2,0.976,0.592,0.408,0,0,0.0,2,DESCENT_PHASE,0.005,0.0427
1607,12.116,-15.3824,21.6004,0.3314,0.0156,-0.001,-0.0184,0.121,0.186,0.228,-15.5604,21.5449,0.2,0.0021,-0.0496,0.0,-0.2261,-0.1391,-0.479,0.5477,0.533,1,1,2,0.976,0.589,0.411,0,0,0.0,2,DESCENT_PHASE,0.0136,0.0486
1608,12.124,-15.3819,21.6003,0.331,0.0247,-0.0015,-0.0184,0.121,0.187,0.229,-15.5604,21.5438,0.2,0.0024,-0.057,0.0,-0.23,-0.1508,-0.4791,0.5524,0.5702,1,1,2,0.976,0.593,0.407,0,0,0.0,2,DESCENT_PHASE,0.0223,0.0555
1609,12.132,-15.3813,21.6003,0.3307,0.0319,-0.0034,-0.0183,0.12,0.188,0.229,-15.5603,21.5425,0.2,0.0027,-0.0645,0.0,-0.2333,-0.1621,-0.4792,0.5571,0.5375,1,1,2,0.976,0.589,0.411,0,0,0.0,2,DESCENT_PHASE,0.0292,0.0611
1610,12.139,-15.3805,21.6002,0.3303,0.0394,-0.004,-0.0184,0.12,0.189,0.23,-15.5603,21.541,0.2,0.003,-0.072,0.0,-0.2368,-0.1742,-0.479,0.5621,0.5648,1,1,2,0.976,0.59,0.41,0,0,0.0,2,DESCENT_PHASE,0.0364,0.068
1611,12.146,-15.3796,21.6001,0.3299,0.0452,-0.006,-0.0182,0.119,0.191,0.231,-15.5602,21.5395,0.2,0.0033,-0.0794,0.0,-0.2399,-0.1857,-0.4794,0.5673,0.5327,1,1,2,0.976,0.586,0.414,0,0,0.0,2,DESCENT_PHASE,0.0419,0.0734
1612,12.153,-15.3786,21.5999,0.3296,0.0505,-0.0077,-0.0178,0.119,0.192,0.232,-15.5601,21.5377,0.2,0.0036,-0.087,0.0,-0.2428,-0.1977,-0.48,0.5731,0.5749,1,1,2,0.976,0.589,0.411,0,0,0.0,2,DESCENT_PHASE,0.0469,0.0793
1613,12.16,-15.3775,21.5997,0.3292,0.0534,-0.0115,-0.0176,0.119,0.193,0.233,-15.56,21.5358,0.2,0.0039,-0.0944,0.0,-0.2448,-0.2087,-0.4804,0.5782,0.5438,1,1,2,0.976,0.586,0.414,0,0,0.0,2,DESCENT_PHASE,0.0495,0.0829
1614,12.167,-15.3764,21.5994,0.3289,0.0561,-0.0147,-0.0179,0.118,0.195,0.234,-15.56,21.5338,0.2,0.0042,-0.1019,0.0,-0.2467,-0.22,-0.4799,0.5827,0.5801,1,1,2,0.976,0.589,0.411,0,0,0.0,2,DESCENT_PHASE,0.0519,0.0872
1615,12.174,-15.3752,21.599,0.3285,0.0566,-0.0197,-0.0175,0.118,0.197,0.235,-15.5599,21.5316,0.2,0.0045,-0.1093,0.0,-0.2478,-0.2307,-0.4806,0.5879,0.546,1,1,2,0.976,0.599,0.401,0,0,0.0,2,DESCENT_PHASE,0.052,0.0896
1616,12.18,-15.3741,21.5985,0.3282,0.057,-0.0237,-0.0171,0.118,0.198,0.236,-15.5598,21.5293,0.2,0.0048,-0.1168,0.0,-0.2489,-0.242,-0.4812,0.5933,0.5742,1,1,2,0.976,0.601,0.399,0,0,0.0,2,DESCENT_PHASE,0.0521,0.0931
1617,12.187,-15.373,21.5979,0.3278,0.0553,-0.0294,-0.0169,0.117,0.2,0.237,-15.5597,21.5268,0.2,0.0052,-0.1242,0.0,-0.2489,-0.2524,-0.4816,0.598,0.5404,1,1,2,0.976,0.596,0.404,0,0,0.0,2,DESCENT_PHASE,0.0501,0.0948
1618,12.194,-15.3719,21.5972,0.3275,0.0538,-0.0346,-0.0166,0.117,0.201,0.238,-15.5596,21.5241,0.2,0.0054,-0.1317,0.0,-0.2491,-0.2632,-0.4821,0.6031,0.5791,1,1,2,0.976,0.598,0.402,0,0,0.0,2,DESCENT_PHASE,0.0483,0.0971
1619,12.201,-15.3709,21.5964,0.3272,0.0505,-0.042,-0.0165,0.117,0.203,0.239,-15.5594,21.5214,0.2,0.0058,-0.139,0.0,-0.2483,-0.273,-0.4822,0.6072,0.5455,1,1,2,0.976,0.595,0.405,0,0,0.0,2,DESCENT_PHASE,0.0447,0.0971
1620,12.208,-15.37,21.5954,0.3268,0.0476,-0.0485,-0.0163,0.116,0.204,0.241,-15.5593,21.5184,0.2,0.0061,-0.1465,0.0,-0.2478,-0.2832,-0.4825,0.6119,0.5845,1,1,2,0.976,0.597,0.403,0,0,0.0,2,DESCENT_PHASE,0.0416,0.098
1621,12.214,-15.3691,21.5943,0.3265,0.0432,-0.0568,-0.0164,0.116,0.206,0.242,-15.5592,21.5154,0.2,0.0064,-0.1539,0.0,-0.2464,-0.2927,-0.4824,0.6157,0.551,1,1,2,0.976,0.595,0.405,0,0,0.0,2,DESCENT_PHASE,0.0368,0.0971
1622,12.221,-15.3683,21.593,0.3262,0.0393,-0.0639,-0.0165,0.116,0.207,0.243,-15.5591,21.5121,0.2,0.0067,-0.1614,0.0,-0.2452,-0.3027,-0.4823,0.62,0.5751,1,1,2,0.976,0.595,0.405,0,0,0.0,2,DESCENT_PHASE,0.0326,0.0975
1623,12.228,-15.3676,21.5916,0.3259,0.0341,-0.0724,-0.0165,0.115,0.208,0.243,-15.5589,21.5088,0.2,0.007,-0.1687,0.0,-0.2433,-0.3119,-0.4823,0.6238,0.5416,1,1,2,0.976,0.588,0.412,0,0,0.0,2,DESCENT_PHASE,0.0271,0.0963
1624,12.235,-15.367,21.59,0.3255,0.0298,-0.0806,-0.0164,0.115,0.21,0.244,-15.5588,21.5052,0.2,0.0073,-0.1761,0.0,-0.2417,-0.3215,-0.4824,0.628,0.5812,1,1,2,0.976,0.59,0.41,0,0,0.0,2,DESCENT_PHASE,0.0226,0.0956
1625,12.242,-15.3665,21.5881,0.3252,0.0246,-0.091,-0.0166,0.115,0.211,0.245,-15.5586,21.5016,0.2,0.0076,-0.1835,0.0,-0.2395,-0.3298,-0.4821,0.6313,0.5475,1,1,2,0.976,0.584,0.416,0,0,0.0,2,DESCENT_PHASE,0.017,0.0925
1626,12.248,-15.3661,21.5861,0.3249,0.0204,-0.1007,-0.0166,0.114,0.212,0.246,-15.5585,21.4977,0.2,0.0079,-0.1909,0.0,-0.2376,-0.3386,-0.4821,0.6352,0.5875,1,1,2,0.976,0.587,0.413,0,0,0.0,2,DESCENT_PHASE,0.0125,0.0902
1627,12.256,-15.3658,21.5839,0.3245,0.0155,-0.1123,-0.0168,0.114,0.213,0.246,-15.5583,21.4938,0.2,0.0082,-0.1982,0.0,-0.2353,-0.3461,-0.4818,0.6382,0.5536,1,1,2,0.976,0.582,0.418,0,0,0.0,2,DESCENT_PHASE,0.0073,0.0859
1628,12.263,-15.3656,21.5814,0.3242,0.0118,-0.1228,-0.0168,0.114,0.213,0.247,-15.5581,21.4897,0.2,0.0085,-0.2056,0.0,-0.2335,-0.3544,-0.4817,0.642,0.5939,1,1,2,0.976,0.587,0.413,0,0,0.0,2,DESCENT_PHASE,0.0033,0.0828
1629,12.269,-15.3654,21.5787,0.3239,0.0076,-0.1348,-0.017,0.113,0.214,0.247,-15.5579,21.4854,0.2,0.0089,-0.2129,0.0,-0.2312,-0.3616,-0.4814,0.645,0.5598,1,1,2,0.976,0.583,0.417,0,0,0.0,2,DESCENT_PHASE,-0.0013,0.0781
1630,12.279,-15.3653,21.5758,0.3235,0.0048,-0.1452,-0.0171,0.113,0.215,0.248,-15.5578,21.481,0.2,0.0091,-0.2203,0.0,-0.2296,-0.3697,-0.4813,0.6489,0.6004,1,1,2,0.976,0.588,0.412,0,0,0.0,2,DESCENT_PHASE,-0.0043,0.0751
1631,12.286,-15.3653,21.5727,0.3232,0.0016,-0.1568,-0.0172,0.113,0.215,0.248,-15.5576,21.4765,0.2,0.0095,-0.2275,0.0,-0.2276,-0.3769,-0.4811,0.6522,0.566,1,1,2,0.976,0.586,0.414,0,0,0.0,2,DESCENT_PHASE,-0.0079,0.0707
